2022-04,4호선,0431,동작(현충원),"52,566","59,606",2022-05-03 09:52:32
2022-04,4호선,0432,총신대입구(이수),"516,206","556,913",2022-05-03 09:52:32
2022-04,4호선,0433,사당,"720,704","609,517",2022-05-03 09:52:32
2022-04,4호선,0434,남태령,"35,721","27,795",2022-05-03 09:52:32
2022-04,경부선,1001,서울역,"198,802","59,553",2022-05-03 09:52:32
2022-04,경부선,1002,남영,"248,690","264,477",2022-05-03 09:52:32
2022-04,경부선,1003,용산,"967,728","983,271",2022-05-03 09:52:32
2022-04,경부선,1004,노량진,"242,307","241,992",2022-05-03 09:52:32
2022-04,경부선,1005,대방,"346,896","353,730",2022-05-03 09:52:32
2022-04,경부선,1006,영등포,"1,098,071","1,125,929",2022-05-03 09:52:32
2022-04,경부선,1007,신도림,"113,391","115,731",2022-05-03 09:52:32
2022-04,경부선,1032,신길,"248,053","207,487",2022-05-03 09:52:32
2022-04,경부선,1701,구로,"492,588","508,739",2022-05-03 09:52:32
2022-04,경부선,1702,가산디지털단지,"448,766","526,533",2022-05-03 09:52:32
2022-04,경부선,1703,금천구청,"324,208","323,447",2022-05-03 09:52:32
2022-04,경부선,1704,석수,"267,394","241,965",2022-05-03 09:52:32
2022-04,경부선,1705,관악,"209,584","193,586",2022-05-03 09:52:32
2022-04,경부선,1706,안양,"708,461","697,892",2022-05-03 09:52:32
2022-04,경부선,1707,명학,"261,992","256,415",2022-05-03 09:52:32
2022-04,경부선,1708,금정,"738,519","751,386",2022-05-03 09:52:32
2022-04,경부선,1709,군포,"202,557","197,438",2022-05-03 09:52:32
2022-04,경부선,1710,의왕,"253,330","250,162",2022-05-03 09:52:32
2022-04,경부선,1711,성균관대,"417,987","412,123",2022-05-03 09:52:32
2022-04,경부선,1712,화서,"225,746","217,413",2022-05-03 09:52:32
2022-04,경부선,1713,수원,"1,080,418","1,151,142",2022-05-03 09:52:32
2022-04,경부선,1714,독산,"472,026","482,484",2022-05-03 09:52:32
2022-04,경부선,1715,세류,"86,257","79,725",2022-05-03 09:52:32
2022-04,경부선,1716,병점,"438,011","440,110",2022-05-03 09:52:32
2022-04,경부선,1717,세마,"80,813","75,267",2022-05-03 09:52:32
2022-04,경부선,1718,오산대,"113,854","105,191",2022-05-03 09:52:32
2022-04,경부선,1719,오산,"298,509","295,934",2022-05-03 09:52:32
2022-04,경부선,1720,진위,"48,397","41,829",2022-05-03 09:52:32
2022-04,경부선,1721,송탄,"137,037","131,236",2022-05-03 09:52:32
2022-04,경부선,1722,서정리,"218,998","205,495",2022-05-03 09:52:32
2022-04,경부선,1723,평택지제,"104,020","98,610",2022-05-03 09:52:32
2022-04,경부선,1724,평택,"392,551","392,055",2022-05-03 09:52:32
2022-04,경부선,1725,성환,"147,210","142,295",2022-05-03 09:52:32
2022-04,경부선,1726,직산,"24,773","24,136",2022-05-03 09:52:32
2022-04,경부선,1727,두정,"206,295","216,465",2022-05-03 09:52:32
2022-04,경부선,1728,천안,"200,878","195,337",2022-05-03 09:52:32
2022-04,경부선,1729,당정,"180,869","170,449",2022-05-03 09:52:32
2022-04,경부선,1749,서동탄,"38,378","35,389",2022-05-03 09:52:32
2022-04,경부선,1750,광명,"96,808","82,745",2022-05-03 09:52:32
2022-04,경인선,1801,개봉,"586,878","556,834",2022-05-03 09:52:32
2022-04,경인선,1802,오류동,"331,828","303,730",2022-05-03 09:52:32
2022-04,경인선,1803,역곡,"773,013","756,350",2022-05-03 09:52:32
2022-04,경인선,1804,부천,"924,048","930,936",2022-05-03 09:52:32
2022-04,경인선,1805,송내,"734,780","730,733",2022-05-03 09:52:32
2022-04,경인선,1806,부평,"838,230","907,312",2022-05-03 09:52:32
2022-04,경인선,1807,백운,"194,833","191,147",2022-05-03 09:52:32
2022-04,경인선,1808,동암,"409,635","412,091",2022-05-03 09:52:32
2022-04,경인선,1809,주안,"548,054","493,923",2022-05-03 09:52:32
2022-04,경인선,1810,제물포,"301,518","285,283",2022-05-03 09:52:32
2022-04,경인선,1811,동인천,"398,893","382,104",2022-05-03 09:52:32
2022-04,경인선,1812,인천,"124,866","100,907",2022-05-03 09:52:32
2022-04,경인선,1813,구일,"213,546","211,896",2022-05-03 09:52:32
2022-04,경인선,1814,소사,"257,776","246,561",2022-05-03 09:52:32
2022-04,경인선,1815,부개,"238,181","222,028",2022-05-03 09:52:32
2022-04,경인선,1816,간석,"163,882","150,127",2022-05-03 09:52:32
2022-04,경인선,1817,도원,"89,718","89,116",2022-05-03 09:52:32
2022-04,경인선,1821,온수(성공회대입구),"194,495","183,355",2022-05-03 09:52:32
2022-04,경인선,1822,중동,"258,739","241,084",2022-05-03 09:52:32
2022-04,경인선,1823,도화,"117,822","107,969",2022-05-03 09:52:32
2022-04,경원선,1008,이촌(국립중앙박물관),"106,004","79,542",2022-05-03 09:52:32
2022-04,경원선,1009,서빙고,"57,506","54,567",2022-05-03 09:52:32
2022-04,경원선,1010,한남,"107,713","103,615",2022-05-03 09:52:32
2022-04,경원선,1011,옥수,"1,553","1,054",2022-05-03 09:52:32
2022-04,경원선,1012,응봉,"61,106","58,405",2022-05-03 09:52:32
2022-04,경원선,1013,왕십리(성동구청),"401,870","442,869",2022-05-03 09:52:32
2022-04,경원선,1014,청량리(서울시립대입구),"449,550","466,775",2022-05-03 09:52:32
2022-04,경원선,1016,외대앞,"228,772","225,910",2022-05-03 09:52:32
2022-04,경원선,1017,신이문,"229,219","211,257",2022-05-03 09:52:32
2022-04,경원선,1018,석계,"233,728","255,436",2022-05-03 09:52:32
2022-04,경원선,1019,광운대,"238,297","235,874",2022-05-03 09:52:32
2022-04,경원선,1020,월계,"217,659","200,481",2022-05-03 09:52:32
2022-04,경원선,1021,녹천,"130,195","108,081",2022-05-03 09:52:32
2022-04,경원선,1022,창동,9,0,2022-05-03 09:52:32
2022-04,경원선,1901,방학,"272,547","266,355",2022-05-03 09:52:32
2022-04,경원선,1902,도봉,"165,831","157,382",2022-05-03 09:52:32
2022-04,경원선,1903,도봉산,"254,365","173,334",2022-05-03 09:52:32
2022-04,경원선,1904,망월사,"247,532","249,936",2022-05-03 09:52:32
2022-04,경원선,1905,회룡,"354,450","352,924",2022-05-03 09:52:32
2022-04,경원선,1906,의정부,"537,790","559,142",2022-05-03 09:52:32
2022-04,경원선,1907,가능,"192,002","182,990",2022-05-03 09:52:32
2022-04,경원선,1908,녹양,"132,306","124,356",2022-05-03 09:52:32
2022-04,경원선,1909,양주,"228,633","215,167",2022-05-03 09:52:32
2022-04,경원선,1910,덕계,"93,044","84,592",2022-05-03 09:52:32
2022-04,경원선,1911,덕정,"178,875","170,466",2022-05-03 09:52:32
2022-04,경원선,1912,지행,"194,828","194,141",2022-05-03 09:52:32
2022-04,경원선,1913,동두천중앙,"92,298","89,008",2022-05-03 09:52:32
2022-04,경원선,1914,보산,"52,254","47,758",2022-05-03 09:52:32
2022-04,경원선,1915,동두천,"71,773","82,173",2022-05-03 09:52:32
2022-04,경원선,1916,소요산,"100,519","85,810",2022-05-03 09:52:32
2022-04,안산선,1751,산본,"441,708","474,506",2022-05-03 09:52:32
2022-04,안산선,1752,대야미,"146,558","131,419",2022-05-03 09:52:32
2022-04,안산선,1753,반월,"122,108","118,081",2022-05-03 09:52:32
2022-04,안산선,1754,상록수,"454,781","458,984",2022-05-03 09:52:32
2022-04,안산선,1755,한대앞,"286,301","286,886",2022-05-03 09:52:32
2022-04,안산선,1756,중앙,"518,913","543,516",2022-05-03 09:52:32
2022-04,안산선,1757,고잔,"250,170","239,281",2022-05-03 09:52:32
2022-04,안산선,1758,초지,"137,950","146,906",2022-05-03 09:52:32
2022-04,안산선,1759,안산,"334,853","310,045",2022-05-03 09:52:32
2022-04,안산선,1760,신길온천,"51,182","47,351",2022-05-03 09:52:32
2022-04,안산선,1761,정왕,"276,864","280,529",2022-05-03 09:52:32
2022-04,안산선,1762,오이도,"247,808","246,663",2022-05-03 09:52:32
2022-04,안산선,1763,수리산,"131,025","118,434",2022-05-03 09:52:32
2022-04,과천선,1450,선바위,"226,624","201,438",2022-05-03 09:52:32
2022-04,과천선,1451,경마공원,"164,880","166,471",2022-05-03 09:52:32
2022-04,과천선,1452,대공원,"191,855","197,703",2022-05-03 09:52:32
2022-04,과천선,1453,과천,"175,639","161,831",2022-05-03 09:52:32
2022-04,과천선,1454,정부과천청사,"278,919","274,237",2022-05-03 09:52:32
2022-04,과천선,1455,인덕원,"658,245","672,187",2022-05-03 09:52:32
2022-04,과천선,1456,평촌,"450,911","439,024",2022-05-03 09:52:32
2022-04,과천선,1457,범계,"716,794","716,900",2022-05-03 09:52:32
2022-04,분당선,1023,선릉,"318,922","489,616",2022-05-03 09:52:32
2022-04,분당선,1024,한티,"384,342","402,526",2022-05-03 09:52:32
2022-04,분당선,1025,도곡,"188,075","182,720",2022-05-03 09:52:32
2022-04,분당선,1026,구룡,"62,234","59,493",2022-05-03 09:52:32
2022-04,분당선,1027,개포동,"107,249","109,322",2022-05-03 09:52:32
2022-04,분당선,1028,대모산입구,"121,412","112,615",2022-05-03 09:52:32
2022-04,분당선,1030,수서,"379,560","386,160",2022-05-03 09:52:32
2022-04,분당선,1031,복정,13,0,2022-05-03 09:52:32
2022-04,분당선,1846,수원,"241,578","200,093",2022-05-03 09:52:32
2022-04,분당선,1847,서울숲,"381,704","405,707",2022-05-03 09:52:32
2022-04,분당선,1848,압구정로데오,"528,528","599,589",2022-05-03 09:52:32
2022-04,분당선,1849,강남구청,"253,950","297,027",2022-05-03 09:52:32
2022-04,분당선,1850,선정릉,"197,482","210,079",2022-05-03 09:52:32
2022-04,분당선,1851,가천대,"276,408","297,326",2022-05-03 09:52:32
2022-04,분당선,1852,태평,"373,949","356,986",2022-05-03 09:52:32
2022-04,분당선,1853,모란,"596,169","611,228",2022-05-03 09:52:32
